xgb_prob,xgb_score,target,xgb_pred
0.0003157387179784,934.7316,0,0
0.0017833623928433,933.4841,0,0
0.0018462649961299,933.4307,0,0
0.9594252051663312,119.4886,0,1
0.0165284667187283,920.9508,0,0
0.0007303456041538,934.3792,0,0
0.005078630404197,930.6832,0,0
0.0954252895645716,853.8885,0,0
0.0005176004912773,934.56,0,0
0.0178138028608392,919.8583,0,0
0.0009174791995725,934.2201,0,0
0.0018592974210654,933.4196,0,0
0.0010935152747463,934.0705,0,0
0.0043645776687613,931.2901,0,0
0.0112790974732433,925.4128,0,0
0.0076862480790795,928.4667,0,0
0.0085783550233085,927.7084,0,0
3.310079998814016e-05,934.9719,0,0
0.0018850831037805,933.3977,0,0
0.0013047264686899,933.891,0,0
0.0405686404339988,900.5167,0,0
0.0005394869644683,934.5414,0,0
0.0003619213114883,934.6924,0,0
0.0071566803438402,928.9168,0,0
0.2379973432706434,732.7023,0,0
0.0171057993917507,920.4601,0,0
0.0011800240408945,933.997,0,0
0.0174329099202,920.182,0,0
0.0240533070220717,914.5547,0,0
2.72668446727408e-05,934.9768,0,0
0.0034963006880913,932.0281,0,0
0.0091186060953773,927.2492,0,0
0.0020666446492457,933.2434,0,0
0.0007747740814208,934.3414,0,0
2.459164416158212e-16,935.0,0,0
0.0009768134553948,934.1697,0,0
0.0016783419778555,933.5734,0,0
0.0011442762900861,934.0274,0,0
0.0002842510900879,934.7584,0,0
0.001224544022518,933.9591,0,0
0.1237352955897339,829.825,0,0
0.0001542125425906,934.8689,0,0
0.0112333466475911,925.4517,0,0
0.0017226701326829,933.5357,0,0
0.0019235571860684,933.365,0,0
0.000836222421314,934.2892,0,0
0.000366198184039,934.6887,0,0
0.0022657895392642,933.0741,0,0
0.0004346315055292,934.6306,0,0
0.0045587075213775,931.1251,0,0
0.0005982797569814,934.4915,0,0
0.0066795101320079,929.3224,0,0
0.0011432077847942,934.0283,0,0
0.0004839653325295,934.5886,0,0
0.0037755525519431,931.7908,0,0
0.0062296676761891,929.7048,0,0
0.0003588333045683,934.695,0,0
0.0009591020562596,934.1848,0,0
0.0005167201782386,934.5608,0,0
0.0027229923017531,932.6855,0,0
0.0037156437007176,931.8417,0,0
0.0009294165143427,934.21,0,0
0.0142293189854466,922.9051,0,0
0.0001456014293553,934.8762,0,0
0.0003416542734368,934.7096,0,0
0.0346933495363914,905.5107,0,0
0.0052256640862536,930.5582,0,0
0.0040334740262869,931.5715,0,0
0.0007913821301044,934.3273,0,0
0.001220127394725,933.9629,0,0
0.0034920290287692,932.0318,0,0
0.0101571898281045,926.3664,0,0
0.0079796593657977,928.2173,0,0
0.0020952123002192,933.2191,0,0
5.602636485751996e-05,934.9524,0,0
0.0005204412393489,934.5576,0,0
0.0096054276267775,926.8354,0,0
0.0266336641655614,912.3614,0,0
